,date,time,latitude,longitude,type,depth,depth_error,depth_seismic_stations,magnitude,magnitude_type,magnitude_error,magnitude_seismic_stations,azimuthal_gap,horizontal_distance,horizontal_error,root_mean_square,id,source,location_source,magnitude_source,status,geocode_data,city,country,latlng,year
3183,12/14/2013,4:06:15,35.6544,140.6546,Earthquake,42.0,1.8,,5.5,MWB,0.043,,40.0,0.44299999999999995,,0.84,USC000LKGY,US,US,US,Reviewed,"{'address_components': [{'long_name': '17147', 'short_name': '17147', 'types': ['premise']}, {'long_name': 'Node', 'short_name': 'Node', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'S?sa-shi', 'short_name': 'S?sa-shi', 'types': ['locality', 'political']}, {'long_name': 'Chiba-ken', 'short_name': 'Chiba-ken', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Japan', 'short_name': 'JP', 'types': ['country', 'political']}, {'long_name': '289-3181', 'short_name': '289-3181', 'types': ['postal_code']}], 'formatted_address': '17147 Node, S?sa-shi, Chiba-ken 289-3181, Japan', 'geometry': {'location': {'lat': 35.6528073, 'lng': 140.5928929}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 35.6541562802915, 'lng': 140.5942418802915}, 'southwest': {'lat': 35.6514583197085, 'lng': 140.5915439197085}}}, 'place_id': 'ChIJ0XzDd1LnImARbDHD38Jj8UU', 'types': ['street_address']}",S?sa-shi,Japan,"35.6544,140.6546",2013
3184,12/16/2013,4:11:47,-58.6854,149.3456,Earthquake,6.67,3.3,,5.5,MWB,0.062,,94.0,6.763,,0.94,USC000LLBC,US,US,US,Reviewed,{},,,"-58.6854,149.3456",2013
3185,12/16/2013,12:07:25,-46.0838,165.9893,Earthquake,11.37,2.8,,5.8,MWW,,,49.0,1.023,,0.65,USC000LLFS,US,US,US,Reviewed,{},,,"-46.0838,165.9893",2013
3186,12/17/2013,12:30:00,-25.509,-70.521,Earthquake,71.5,3.1,,5.5,MWW,,,,,,1.4,USC000LM19,US,GUC,US,Reviewed,{},,,"-25.509,-70.521",2013
3187,12/17/2013,17:02:02,-20.7074,-178.6609,Earthquake,601.97,4.0,,5.7,MWB,0.052000000000000005,,18.0,4.28,,0.99,USC000LM7A,US,US,US,Reviewed,{},,,"-20.7074,-178.6609",2013
3188,12/17/2013,23:38:07,20.7727,146.7903,Earthquake,9.0,1.6,,6.2,MWW,,,14.0,4.162,,0.81,USC000LMMC,US,US,US,Reviewed,{},,,"20.7727,146.7903",2013
3189,12/19/2013,21:34:13,-6.9084,128.3228,Earthquake,10.63,2.8,,5.7,MWB,0.09300000000000001,,15.0,3.138,,0.85,USC000LNJ6,US,US,US,Reviewed,{},,,"-6.9084,128.3228",2013
3190,12/21/2013,1:34:14,35.6065,140.6497,Earthquake,35.36,3.9,,5.5,MWB,0.06,,42.0,0.405,,0.75,USC000LPAH,US,US,US,Reviewed,"{'address_components': [{'long_name': '17147', 'short_name': '17147', 'types': ['premise']}, {'long_name': 'Node', 'short_name': 'Node', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'S?sa-shi', 'short_name': 'S?sa-shi', 'types': ['locality', 'political']}, {'long_name': 'Chiba-ken', 'short_name': 'Chiba-ken', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Japan', 'short_name': 'JP', 'types': ['country', 'political']}, {'long_name': '289-3181', 'short_name': '289-3181', 'types': ['postal_code']}], 'formatted_address': '17147 Node, S?sa-shi, Chiba-ken 289-3181, Japan', 'geometry': {'location': {'lat': 35.6528073, 'lng': 140.5928929}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 35.6541562802915, 'lng': 140.5942418802915}, 'southwest': {'lat': 35.6514583197085, 'lng': 140.5915439197085}}}, 'place_id': 'ChIJ0XzDd1LnImARbDHD38Jj8UU', 'types': ['street_address']}",S?sa-shi,Japan,"35.6065,140.6497",2013
3191,12/21/2013,6:38:29,-22.2795,171.7306,Earthquake,122.0,1.9,,5.5,MWB,0.078,,94.0,4.904,,1.2,USC000LPDM,US,US,US,Reviewed,{},,,"-22.2795,171.7306",2013
3192,12/22/2013,7:29:04,-46.4494,96.133,Earthquake,9.87,2.3,,5.5,MWB,0.063,,48.0,21.035999999999998,,0.91,USC000LPW9,US,US,US,Reviewed,{},,,"-46.4494,96.133",2013
3193,12/22/2013,10:03:10,-46.4386,96.0153,Earthquake,10.0,1.7,,5.6,MWB,0.052000000000000005,,48.0,21.099,,1.12,USC000LPXM,US,US,US,Reviewed,{},,,"-46.4386,96.0153",2013
3194,12/23/2013,6:57:29,35.688,142.1406,Earthquake,8.0,1.7,,5.6,MWB,0.049,,43.0,1.538,,1.28,USC000LQ71,US,US,US,Reviewed,{},,,"35.688,142.1406",2013
3195,12/23/2013,9:12:27,12.7711,143.036,Earthquake,92.0,1.9,,5.8,MWW,,,17.0,1.9609999999999999,,0.85,USC000LQ86,US,US,US,Reviewed,{},,,"12.7711,143.036",2013
3196,12/28/2013,6:43:37,-56.4333,-142.5413,Earthquake,10.0,1.7,,5.6,MWB,0.073,,27.0,27.48,,1.48,USC000LT6S,US,US,US,Reviewed,{},,,"-56.4333,-142.5413",2013
3197,12/28/2013,15:21:04,36.028,31.31,Earthquake,40.7,3.3,,5.9,MWW,,,26.0,1.34,,1.08,USC000LTAX,US,US,US,Reviewed,{},,,"36.028,31.31",2013
3198,12/28/2013,18:59:05,-1.3673,-15.1711,Earthquake,10.23,3.2,,5.8,MWW,,,15.0,6.571000000000001,,0.95,USC000LTDL,US,US,US,Reviewed,{},,,"-1.3673,-15.1711",2013
3199,12/28/2013,19:06:17,-18.2012,-174.3201,Earthquake,95.83,3.4,,5.9,MWW,,,16.0,4.255,,0.6,USC000LTDN,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Tonga', 'short_name': 'TO', 'types': ['country', 'political']}], 'formatted_address': 'Tonga', 'geometry': {'bounds': {'northeast': {'lat': -15.4060236, 'lng': -173.2543946}, 'southwest': {'lat': -21.8360059, 'lng': -175.9570313}}, 'location': {'lat': -21.178986, 'lng': -175.198242}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -15.4060236, 'lng': -173.2543946}, 'southwest': {'lat': -21.8360059, 'lng': -175.9570313}}}, 'place_id': 'ChIJHdCfu0S2k3ERqeJexcrMbfM', 'types': ['country', 'political']}",,Tonga,"-18.2012,-174.3201",2013
3200,12/28/2013,19:31:24,20.7553,146.6663,Earthquake,11.82,3.1,,5.6,MWC,,,16.0,4.12,,0.58,USC000LTE5,US,US,GCMT,Reviewed,{},,,"20.7553,146.6663",2013
3201,12/29/2013,12:49:17,-5.605,153.9863,Earthquake,24.0,1.7,,5.5,MWW,,,23.0,7.03,,0.98,USC000LTNQ,US,US,US,Reviewed,{},,,"-5.605,153.9863",2013
3202,12/29/2013,15:37:38,1.2996,126.2455,Earthquake,42.94,2.0,,5.7,MWW,,,25.0,1.237,,0.86,USC000LTQK,US,US,US,Reviewed,{},,,"1.2996,126.2455",2013
3203,12/31/2013,20:01:07,19.1181,120.2719,Earthquake,10.95,2.6,,5.7,MWW,,,21.0,3.7569999999999997,,0.9,USC000LUWE,US,US,US,Reviewed,{},,,"19.1181,120.2719",2013
3204,1/1/2014,16:03:29,-13.8633,167.24900000000002,Earthquake,187.0,1.7,,6.5,MWW,,,14.0,3.997,,0.76,USC000LVB5,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Vanuatu', 'short_name': 'VU', 'types': ['country', 'political']}], 'formatted_address': 'Vanuatu', 'geometry': {'bounds': {'northeast': {'lat': -12.8064449, 'lng': 170.5023193}, 'southwest': {'lat': -20.5350773, 'lng': 166.0583495}}, 'location': {'lat': -15.376706, 'lng': 166.959158}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -12.8064449, 'lng': 170.5023193}, 'southwest': {'lat': -20.5350773, 'lng': 166.0583495}}}, 'place_id': 'ChIJE2CSyF5giW4RaibQvs85gzQ', 'types': ['country', 'political']}",,Vanuatu,"-13.8633,167.249",2014
3205,1/4/2014,0:11:48,-20.686999999999998,-70.795,Earthquake,26.1,3.2,,5.7,MWW,,,,,,0.98,USC000LWMK,US,GUC,US,Reviewed,"{'address_components': [{'long_name': 'Chile', 'short_name': 'CL', 'types': ['country', 'political']}], 'formatted_address': 'Chile', 'geometry': {'bounds': {'northeast': {'lat': -17.4983293, 'lng': -66.3327}, 'southwest': {'lat': -56.1455, 'lng': -110.0281}}, 'location': {'lat': -35.675147, 'lng': -71.542969}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -17.4983293, 'lng': -66.3327}, 'southwest': {'lat': -56.1455, 'lng': -110.0281}}}, 'place_id': 'ChIJL68lBEHFYpYRHbkCERPhBQU', 'types': ['country', 'political']}",,Chile,"-20.687,-70.795",2014
3206,1/4/2014,5:23:00,36.9704,143.3822,Earthquake,22.0,1.7,,5.5,MWB,0.075,17.0,46.0,4.176,,0.7,USC000LWP7,US,US,US,Reviewed,{},,,"36.9704,143.3822",2014
3207,1/5/2014,3:36:41,4.5569999999999995,-76.64399999999999,Earthquake,53.91,3.8,,5.5,MWB,0.059000000000000004,28.0,21.0,2.332,,0.65,USC000LX2L,US,US,US,Reviewed,"{'address_components': [{'long_name': '274058', 'short_name': '274058', 'types': ['postal_code']}, {'long_name': 'Sipí', 'short_name': 'Sipí', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Choco', 'short_name': 'Choco', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Colombia', 'short_name': 'CO', 'types': ['country', 'political']}], 'formatted_address': 'Sipí, Choco, Colombia', 'geometry': {'bounds': {'northeast': {'lat': 4.752801, 'lng': -76.374864}, 'southwest': {'lat': 4.332941, 'lng': -76.843051}}, 'location': {'lat': 4.4993428, 'lng': -76.6181655}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 4.752801, 'lng': -76.374864}, 'southwest': {'lat': 4.332941, 'lng': -76.843051}}}, 'place_id': 'ChIJ5aB4o7mNN44RIGgJFHtp4LA', 'types': ['postal_code']}",Sipí,Colombia,"4.557,-76.644",2014
3208,1/7/2014,23:02:53,-4.5306,-106.0719,Earthquake,10.0,1.7,,5.7,MWB,0.053,34.0,45.0,16.226,,1.04,USC000LYI1,US,US,US,Reviewed,{},,,"-4.5306,-106.0719",2014
3209,1/8/2014,4:22:10,-20.7495,-70.633,Earthquake,20.0,1.7,,5.7,MWW,,,36.0,1.345,,0.73,USC000LYKC,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Chile', 'short_name': 'CL', 'types': ['country', 'political']}], 'formatted_address': 'Chile', 'geometry': {'bounds': {'northeast': {'lat': -17.4983293, 'lng': -66.3327}, 'southwest': {'lat': -56.1455, 'lng': -110.0281}}, 'location': {'lat': -35.675147, 'lng': -71.542969}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -17.4983293, 'lng': -66.3327}, 'southwest': {'lat': -56.1455, 'lng': -110.0281}}}, 'place_id': 'ChIJL68lBEHFYpYRHbkCERPhBQU', 'types': ['country', 'political']}",,Chile,"-20.7495,-70.633",2014
3210,1/9/2014,6:39:33,-11.5917,166.5235,Earthquake,58.01,3.8,,5.8,MWW,,,35.0,6.811,,0.74,USC000LZ8G,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Santa Cruz Islands', 'short_name': 'Santa Cruz Islands', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Temotu Province', 'short_name': 'Temotu Province', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Solomon Islands', 'short_name': 'SB', 'types': ['country', 'political']}], 'formatted_address': 'Santa Cruz Islands, Solomon Islands', 'geometry': {'bounds': {'northeast': {'lat': -9.589917200000002, 'lng': 167.6348877}, 'southwest': {'lat': -11.8942643, 'lng': 165.4541016}}, 'location': {'lat': -10.6984706, 'lng': 166.8259652}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -9.589917200000002, 'lng': 167.6348877}, 'southwest': {'lat': -11.8942643, 'lng': 165.4541016}}}, 'place_id': 'ChIJfZY7JV3M_G4RUZEBLrTyoy0', 'types': ['administrative_area_level_2', 'political']}",Santa Cruz Islands,Solomon Islands,"-11.5917,166.5235",2014
3211,1/10/2014,2:22:56,-31.3131,-179.5728,Earthquake,211.0,1.8,,5.6,MWW,,,22.0,2.504,,1.01,USC000LZSC,US,US,US,Reviewed,{},,,"-31.3131,-179.5728",2014
3212,1/11/2014,13:10:51,14.6437,-92.0592,Earthquake,78.0,1.9,,5.5,MWB,0.046,45.0,68.0,0.32899999999999996,,1.37,USC000M0XB,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Guatemala', 'short_name': 'GT', 'types': ['country', 'political']}], 'formatted_address': 'Unnamed Road, Guatemala', 'geometry': {'bounds': {'northeast': {'lat': 14.6531345, 'lng': -92.0447241}, 'southwest': {'lat': 14.584119, 'lng': -92.0584506}}, 'location': {'lat': 14.6213496, 'lng': -92.050068}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 14.6531345, 'lng': -92.0447241}, 'southwest': {'lat': 14.584119, 'lng': -92.0584506}}}, 'place_id': 'ChIJcRTcOA5CjoURgGuEPRkz4eo', 'types': ['route']}",,Guatemala,"14.6437,-92.0592",2014
3213,1/13/2014,4:01:03,19.0428,-66.8096,Earthquake,20.0,1.7,,6.4,MWW,,,21.0,0.5720000000000001,,1.22,USC000M1W9,US,US,US,Reviewed,{},,,"19.0428,-66.8096",2014
3214,1/16/2014,7:33:10,51.1701,-179.2252,Earthquake,27.0,1.7,,5.5,MWB,0.035,77.0,70.0,0.6809999999999999,,1.14,USB000M225,US,US,US,Reviewed,{},,,"51.1701,-179.2252",2014
3215,1/20/2014,2:52:44,-40.6595,175.8144,Earthquake,28.0,1.7,,6.1,MWW,,,29.0,0.32899999999999996,,0.95,USB000M4I4,US,US,US,Reviewed,{},,,"-40.6595,175.8144",2014
3216,1/21/2014,1:29:07,-15.1443,-174.6812,Earthquake,6.12,1.5,,6.1,MWW,,,45.0,3.068,,0.89,USB000M5GE,US,US,US,Reviewed,{},,,"-15.1443,-174.6812",2014
3217,1/22/2014,3:41:30,-15.1091,-174.6902,Earthquake,11.34,3.9,,5.5,MWC,,,51.0,3.062,,0.81,USB000M635,US,US,GCMT,Reviewed,{},,,"-15.1091,-174.6902",2014
3218,1/22/2014,10:20:31,-20.4871,172.5205,Earthquake,10.03,1.8,,5.6,MWB,0.069,20.0,60.0,4.819,,0.69,USB000M668,US,US,US,Reviewed,{},,,"-20.4871,172.5205",2014
3219,1/23/2014,0:52:15,-7.1045,120.3147,Earthquake,579.0,1.9,,5.5,MWB,0.063,24.0,30.0,4.7139999999999995,,0.94,USB000M6HR,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}], 'formatted_address': 'Indonesia', 'geometry': {'bounds': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}, 'location': {'lat': -0.789275, 'lng': 113.921327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}}, 'place_id': 'ChIJtwRkSdcHTCwRhfStG-dNe-M', 'types': ['country', 'political']}",,Indonesia,"-7.1045,120.3147",2014
3220,1/23/2014,4:59:50,13.3556,146.1336,Earthquake,7.0,1.7,,5.8,MWW,,,17.0,1.252,,0.93,USB000M6JC,US,US,US,Reviewed,{},,,"13.3556,146.1336",2014
3221,1/23/2014,5:24:00,13.3936,146.1758,Earthquake,10.0,1.8,,5.7,MWC,,,25.0,1.286,,0.92,USB000M6JK,US,US,GCMT,Reviewed,{},,,"13.3936,146.1758",2014
3222,1/25/2014,5:14:19,-7.9855,109.2653,Earthquake,66.0,1.7,,6.1,MWW,,,20.0,1.248,,1.45,USB000M7WD,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}], 'formatted_address': 'Indonesia', 'geometry': {'bounds': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}, 'location': {'lat': -0.789275, 'lng': 113.921327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}}, 'place_id': 'ChIJtwRkSdcHTCwRhfStG-dNe-M', 'types': ['country', 'political']}",,Indonesia,"-7.9855,109.2653",2014
3223,1/26/2014,13:55:42,38.2082,20.4528,Earthquake,8.0,1.0,,6.1,MWW,,,36.0,1.555,,0.81,USB000M8CH,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Eparchiaki Odos Argostoliou', 'short_name': 'Epar.Od. Argostoliou', 'types': ['route']}, {'long_name': 'Argostoli', 'short_name': 'Argostoli', 'types': ['administrative_area_level_5', 'political']}, {'long_name': 'Cephalonia', 'short_name': 'Cephalonia', 'types': ['administrative_area_level_4', 'political']}, {'long_name': 'Kefallonia', 'short_name': 'Kefallonia', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Greece', 'short_name': 'GR', 'types': ['country', 'political']}, {'long_name': '281 00', 'short_name': '281 00', 'types': ['postal_code']}], 'formatted_address': 'Epar.Od. Argostoliou, Kefalonia 281 00, Greece', 'geometry': {'bounds': {'northeast': {'lat': 38.21281099999999, 'lng': 20.4879063}, 'southwest': {'lat': 38.2031665, 'lng': 20.4792245}}, 'location': {'lat': 38.2052886, 'lng': 20.4805722}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 38.21281099999999, 'lng': 20.4879063}, 'southwest': {'lat': 38.2031665, 'lng': 20.4792245}}}, 'place_id': 'ChIJAcfi71yGXRMRCBmG_y2L8w4', 'types': ['route']}",,Greece,"38.2082,20.4528",2014
3224,1/26/2014,13:57:19,38.2889,20.5649,Earthquake,10.0,1.9,,5.6,MB,0.11599999999999999,28.0,82.0,1.567,,1.0,USC000MN0R,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Unnamed Road', 'short_name': 'Unnamed Road', 'types': ['route']}, {'long_name': 'Pilarei', 'short_name': 'Pilarei', 'types': ['administrative_area_level_5', 'political']}, {'long_name': 'Cephalonia', 'short_name': 'Cephalonia', 'types': ['administrative_area_level_4', 'political']}, {'long_name': 'Kefallonia', 'short_name': 'Kefallonia', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Greece', 'short_name': 'GR', 'types': ['country', 'political']}, {'long_name': '280 81', 'short_name': '280 81', 'types': ['postal_code']}], 'formatted_address': 'Unnamed Road, Kefalonia 280 81, Greece', 'geometry': {'bounds': {'northeast': {'lat': 38.2834887, 'lng': 20.5787176}, 'southwest': {'lat': 38.2724496, 'lng': 20.5603988}}, 'location': {'lat': 38.2758317, 'lng': 20.5650228}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 38.2834887, 'lng': 20.5787176}, 'southwest': {'lat': 38.2724496, 'lng': 20.5603988}}}, 'place_id': 'ChIJAW8CBcqPXRMRgHbjj9KbLB8', 'types': ['route']}",,Greece,"38.2889,20.5649",2014
3225,1/27/2014,16:42:38,-19.2592,-63.9189,Earthquake,600.21,3.9,,5.6,MWB,0.098,10.0,28.0,4.234,,0.85,USB000M8X1,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Luis Calvo', 'short_name': 'Luis Calvo', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Chuquisaca Department', 'short_name': 'Chuquisaca Department', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Bolivia', 'short_name': 'BO', 'types': ['country', 'political']}], 'formatted_address': 'Luis Calvo, Bolivia', 'geometry': {'bounds': {'northeast': {'lat': -19.0342089, 'lng': -62.212143}, 'southwest': {'lat': -21.006237, 'lng': -64.0192224}}, 'location': {'lat': -20.6802495, 'lng': -63.297505}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -19.0342089, 'lng': -62.212143}, 'southwest': {'lat': -21.006237, 'lng': -64.0192224}}}, 'place_id': 'ChIJS_5n8Ftr9pMR7p2GTV0f35k', 'types': ['administrative_area_level_2', 'political']}",Luis Calvo,Bolivia,"-19.2592,-63.9189",2014
3226,1/29/2014,0:32:28,-9.5949,161.2282,Earthquake,41.0,1.8,,5.6,MWB,0.05,38.0,16.0,1.272,,0.7,USC000MCJ6,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Solomon Islands', 'short_name': 'SB', 'types': ['country', 'political']}], 'formatted_address': 'Solomon Islands', 'geometry': {'bounds': {'northeast': {'lat': -6.075011, 'lng': 168.0249023}, 'southwest': {'lat': -12.6832149, 'lng': 155.1187134}}, 'location': {'lat': -9.64571, 'lng': 160.156194}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -6.075011, 'lng': 168.0249023}, 'southwest': {'lat': -12.6832149, 'lng': 155.1187134}}}, 'place_id': 'ChIJ0QlQVeBR02gRgClEF6DATLQ', 'types': ['country', 'political']}",,Solomon Islands,"-9.5949,161.2282",2014
3227,1/29/2014,10:01:51,-18.5087,-69.3735,Earthquake,120.03,3.2,,5.6,MWW,,,26.0,0.653,,1.13,USC000MCSN,US,US,US,Reviewed,"{'address_components': [{'long_name': 'A-235', 'short_name': 'A-235', 'types': ['route']}, {'long_name': 'Putre', 'short_name': 'Putre', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Parinacota', 'short_name': 'Parinacota', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Región de Arica y Parinacota', 'short_name': 'Región de Arica y Parinacota', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Chile', 'short_name': 'CL', 'types': ['country', 'political']}], 'formatted_address': 'A-235, Putre, Región de Arica y Parinacota, Chile', 'geometry': {'bounds': {'northeast': {'lat': -18.374312, 'lng': -69.235095}, 'southwest': {'lat': -18.40518, 'lng': -69.25028499999999}}, 'location': {'lat': -18.3828456, 'lng': -69.2352415}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -18.374312, 'lng': -69.235095}, 'southwest': {'lat': -18.40518, 'lng': -69.25028499999999}}}, 'place_id': 'ChIJm13kRoagUJERrspTLZkqtYo', 'types': ['route']}",Parinacota,Chile,"-18.5087,-69.3735",2014
3228,2/1/2014,3:58:44,-56.8269,-27.3391,Earthquake,129.97,3.8,,6.1,MWW,,,23.0,5.7829999999999995,,0.79,USC000MF4J,US,US,US,Reviewed,"{'address_components': [{'long_name': 'South Georgia and the South Sandwich Islands', 'short_name': 'GS', 'types': ['country', 'political']}], 'formatted_address': 'South Georgia and the South Sandwich Islands', 'geometry': {'bounds': {'northeast': {'lat': -53.8525267, 'lng': -25.4663085}, 'southwest': {'lat': -59.91097600000001, 'lng': -38.4301758}}, 'location': {'lat': -54.429579, 'lng': -36.587909}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -53.8525267, 'lng': -25.4663085}, 'southwest': {'lat': -59.91097600000001, 'lng': -38.4301758}}}, 'place_id': 'ChIJJXmoUuK2PbkRvbBNiNp8434', 'types': ['country', 'political']}",,South Georgia and the South Sandwich Islands,"-56.8269,-27.3391",2014
3229,2/1/2014,20:00:01,-11.4671,166.2799,Earthquake,45.95,3.9,,5.7,MWW,,,36.0,4.056,,0.67,USC000MFE4,US,US,US,Reviewed,{},,,"-11.4671,166.2799",2014
3230,2/2/2014,9:26:38,-32.9076,-177.8806,Earthquake,44.26,3.6,,6.5,MWW,,,22.0,3.6510000000000002,,1.28,USC000MFM0,US,US,US,Reviewed,{},,,"-32.9076,-177.8806",2014
3231,2/3/2014,3:08:46,38.2637,20.3897,Earthquake,5.0,1.6,,6.0,MWW,,,,,,1.26,USC000MFUH,US,ATH,US,Reviewed,{},,,"38.2637,20.3897",2014
3232,2/3/2014,4:26:00,-4.8976,153.7404,Earthquake,109.0,4.6,,5.6,MWW,,,19.0,1.7209999999999999,,1.02,USC000MFVH,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Papua New Guinea', 'short_name': 'PG', 'types': ['country', 'political']}], 'formatted_address': 'Papua New Guinea', 'geometry': {'bounds': {'northeast': {'lat': -0.6702, 'lng': 159.9609001}, 'southwest': {'lat': -12.0823, 'lng': 140.8419695}}, 'location': {'lat': -6.314992999999999, 'lng': 143.95555}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -0.6702, 'lng': 159.9609001}, 'southwest': {'lat': -12.0823, 'lng': 140.8419695}}}, 'place_id': 'ChIJr54Ov6_oWWgRehKcjg3l8No', 'types': ['country', 'political']}",,Papua New Guinea,"-4.8976,153.7404",2014
3233,2/3/2014,22:36:37,-7.1916,128.1716,Earthquake,7.05,2.7,,5.8,MWW,,,17.0,3.198,,1.39,USC000MGMA,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Indonesia', 'short_name': 'ID', 'types': ['country', 'political']}], 'formatted_address': 'Indonesia', 'geometry': {'bounds': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}, 'location': {'lat': -0.789275, 'lng': 113.921327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 6.216999899999999, 'lng': 141.0425}, 'southwest': {'lat': -11.1082999, 'lng': 94.7351}}}, 'place_id': 'ChIJtwRkSdcHTCwRhfStG-dNe-M', 'types': ['country', 'political']}",,Indonesia,"-7.1916,128.1716",2014
3234,2/5/2014,20:52:33,-61.3939,154.4542,Earthquake,10.0,1.7,,5.9,MWW,,,32.0,7.316,,0.99,USC000MIJ1,US,US,US,Reviewed,{},,,"-61.3939,154.4542",2014
3235,2/5/2014,22:53:05,-20.3954,169.2569,Earthquake,48.18,4.7,,5.5,MWB,0.075,17.0,58.0,2.778,,1.09,USC000MIQL,US,US,US,Reviewed,{},,,"-20.3954,169.2569",2014
3236,2/6/2014,5:47:02,-11.5493,166.4025,Earthquake,50.23,3.9,,5.5,MWB,0.048,41.0,34.0,3.951,,0.68,USC000MIYU,US,US,US,Reviewed,"{'address_components': [{'long_name': 'Santa Cruz Islands', 'short_name': 'Santa Cruz Islands', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Temotu Province', 'short_name': 'Temotu Province', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Solomon Islands', 'short_name': 'SB', 'types': ['country', 'political']}], 'formatted_address': 'Santa Cruz Islands, Solomon Islands', 'geometry': {'bounds': {'northeast': {'lat': -9.589917200000002, 'lng': 167.6348877}, 'southwest': {'lat': -11.8942643, 'lng': 165.4541016}}, 'location': {'lat': -10.6984706, 'lng': 166.8259652}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': -9.589917200000002, 'lng': 167.6348877}, 'southwest': {'lat': -11.8942643, 'lng': 165.4541016}}}, 'place_id': 'ChIJfZY7JV3M_G4RUZEBLrTyoy0', 'types': ['administrative_area_level_2', 'political']}",Santa Cruz Islands,Solomon Islands,"-11.5493,166.4025",2014
